artist,genre,country
PROPORTIONS,Eclectic Prog,Multi-National
PROSESSOR BALTHAZAR,RIO/Avant-Prog,Norway
PROSPEKT,Progressive Metal,United Kingdom
PROSPER,Krautrock,Germany
ROTEAN CIRCUS,Crossover Prog,Italy
PROTEAN COLLECTIVE,Progressive Metal,United States
PROTEO,Neo-Prog,Italy
PROTEST THE HERO,Tech/Extreme Prog Metal,Canada
PROTEUS,Jazz Rock/Fusion,United States
PROTO-KAW,Symphonic Prog,United States
PROTOCOL,Crossover Prog,India
PROTOCOLLO C,Rock Progressivo Italiano,Italy
PROTOFONIA,Eclectic Prog,Brazil
PROTOMYTHOS,Crossover Prog,Israel
PROTOPLASMA,Zeuhl,Hungary
PROTOS,Neo-Prog,United Kingdom
PROTOTYPE,Progressive Metal,United States
PROTOTYPELAB,Neo-Prog,Italy
PROUD PEASANT,Symphonic Prog,United States
GEOF ROUDLEY,Crossover Prog,United Kingdom
PROVIDENCE,Prog Folk,United States
PROVIDENCE,Neo-Prog,Japan
PROVIDENCE FALLS,Crossover Prog,United States
PROWLERS,Rock Progressivo Italiano,Italy
PROXIMAL DISTANCE,Neo-Prog,United States
PRP,Neo-Prog,Finland
PRUDENCE,Prog Folk,Norway
PRYAPISME,Experimental/Post Metal,France
PRYMARY,Progressive Metal,United States
PRZEMYSLAW RUDZ,Progressive Electronic,Poland
PSEU,Zeuhl,France
PSEUDO SUN,Psychedelic/Space Rock,Sweden
PSEUDO/SENTAI,Crossover Prog,United States
PSI,Jazz Rock/Fusion,Germany
PSI CORPS,Psychedelic/Space Rock,Russia
PSI VOJACI,Eclectic Prog,Czech Republic
PSICOLORAMA,Crossover Prog,Spain
PSICOMAGIA,Jazz Rock/Fusion,United States
PSICOSUONO,Rock Progressivo Italiano,Italy
PSICOTROPIA,Eclectic Prog,Spain
PSIGLO,Heavy Prog,Uruguay
PSOPHO,Neo-Prog,Belgium
PSP (PHILLIPS SAISSE PALLADINO),Jazz Rock/Fusion,Multi-National
PSUDOKU,RIO/Avant-Prog,Norway
PSYCHATRONE RHONEDAKK,Psychedelic/Space Rock,United States
PSYCHE BUGYO,Psychedelic/Space Rock,Japan
TH SYCHEDELIC ENSEMBLE,Neo-Prog,United States
PSYCHEDELIC MONSTERJAM,Krautrock,Germany
PSYCHEDELIC SUN'S,Psychedelic/Space Rock,Finland
PSYCHEDELIC WARRIORS,Psychedelic/Space Rock,United Kingdom
PSYCHIC FOR RADIO,Crossover Prog,United States
PSYCHIC ILLS,Psychedelic/Space Rock,United States
PSYCHIC LEMON,Psychedelic/Space Rock,United Kingdom
TH SYCHIC PARAMOUNT,Psychedelic/Space Rock,United States
PSYCHO PRAXIS,Rock Progressivo Italiano,Italy
PSYCHO SYMPHONY,Progressive Metal,Romania
PSYCHOCEAN,Heavy Prog,Italy
PSYCHOFAGIST,Experimental/Post Metal,Italy
PSYCHONAUT,Experimental/Post Metal,Belgium
PSYCHOTIC WALTZ,Progressive Metal,United States
PSYCHOYOGI,RIO/Avant-Prog,United Kingdom
PSYCROPTIC,Tech/Extreme Prog Metal,Australia
PSYFUNETIK,Jazz Rock/Fusion,Germany
PSYKUP,Experimental/Post Metal,France
PSYNKOPAT,RIO/Avant-Prog,Sweden
PSYOPUS,Tech/Extreme Prog Metal,United States
PTARMIGAN,Prog Folk,Canada
PTF,Jazz Rock/Fusion,Japan
PTS,Neo-Prog,Netherlands
PUBLIC FOOT THE ROMAN,Psychedelic/Space Rock,United Kingdom
TH UDDLE JUMPERS,Prog Folk,United States
E UENTE DE ALVARADO,Heavy Prog,Mexico
PUGH'S PLACE,Heavy Prog,Netherlands
PULL DOWN THE SUN,Experimental/Post Metal,New Zealand
PULP CULTURE,Heavy Prog,United States
PULSAR,Symphonic Prog,France
PULSE EMITTER,Progressive Electronic,United States
PULSONICA,Heavy Prog,Argentina
PULSOPTIONAL,RIO/Avant-Prog,United States
PUMPKIN,Jazz Rock/Fusion,Netherlands
PUNAISEN KUNINGATTAREN PERIAATE,Crossover Prog,Finland
PUNGO,RIO/Avant-Prog,Japan
PUPIL SLICER,Tech/Extreme Prog Metal,United Kingdom
PUPPENHAUS,Jazz Rock/Fusion,Germany
PUPPET SHOW,Symphonic Prog,United States
L URA REALIDAD,Eclectic Prog,Mexico
PURE INTENTION,Progressive Metal,Germany
PURE REASON REVOLUTION,Crossover Prog,United Kingdom
PURGE SOLENOID,Eclectic Prog,United States
PURITY,Progressive Metal,Romania
PURPLE,Crossover Prog,United Kingdom
PURPLE CERISE EXPERIENCE,Jazz Rock/Fusion,Canada
PURPLE OVERDOSE,Psychedelic/Space Rock,Greece
PURPLE VELLOCET,Psychedelic/Space Rock,Spain
PURPOSEFUL PORPOISE,Crossover Prog,United States
PURSON,Crossover Prog,United Kingdom
PUSH THE TRIANGLE,RIO/Avant-Prog,France
PUSSY,Psychedelic/Space Rock,United Kingdom
PUZZLE KING,Crossover Prog,France
PUZZLEWOOD,Crossover Prog,Russia
PVT / EX PIVOT,Post Rock/Math rock,Australia
PYE FYTE,Crossover Prog,United States
PI YLE,Canterbury Scene,United Kingdom
PYMLICO,Crossover Prog,Norway
PYRAMAZE,Progressive Metal,Denmark
PYRAMID,Krautrock,Germany
PYRAMID,Progressive Metal,Spain
PYRAMID,Progressive Metal,United States
PYRAMID THEOREM,Progressive Metal,Canada
PYRAMIDAL,Psychedelic/Space Rock,Spain
PYRAMIDION,Psychedelic/Space Rock,United Kingdom
PYRAMIDS,Experimental/Post Metal,United States
PYRANHA,Krautrock,Switzerland
PYRRHON,Tech/Extreme Prog Metal,United States
PYTHAGORAS,Symphonic Prog,Netherlands
PYTHAGORON,Progressive Electronic,United States
