artist,genre,country
PAU RETT,Prog Folk,United Kingdom
EVA REWER,Jazz Rock/Fusion,United States
BREZNEV FUN CLUB,RIO/Avant-Prog,Italy
BREZOVSKY-ROZSA,Crossover Prog,Slovakia
BRIAN!,RIO/Avant-Prog,United States
OLIVIE RIAND,Progressive Electronic,France
BRIDGES,Crossover Prog,Norway
BRIDGES TO DREAMS,Experimental/Post Metal,Canada
BRIGHT BROWN,Crossover Prog,United States
BRIGHT HORIZON,Rock Progressivo Italiano,Italy
BRIGHTEYE BRISON,Eclectic Prog,Sweden
BR═I,Experimental/Post Metal,Brazil
BRIMSTONE,Symphonic Prog,United States
TH RIMSTONE SOLAR RADIATION BAND,Crossover Prog,Norway
SERG RINGOLF,Zeuhl,France
TO RISLIN,Crossover Prog,United States
BROADMOOR,Progressive Metal,Denmark
DAV ROCK,Psychedelic/Space Rock,United Kingdom
STEV ROCKMANN AND GEORGE ANDRADE,Crossover Prog,Multi-National
BROERS + KLAZINGA,Neo-Prog,Netherlands
PATRIC ROGUI╚RE,Crossover Prog,France
BROKEN MELODY,Progressive Metal,Italy
BROKEN PARACHUTE,Crossover Prog,United Kingdom
BROKEN.HEART.COLLECTOR,RIO/Avant-Prog,Austria
DAV RONS,Crossover Prog,United Kingdom
BRONTIDE,Post Rock/Math rock,United Kingdom
BRONZE FAWN,Post Rock/Math rock,United States
TH RONZED CHORUS,Post Rock/Math rock,United States
CHRI ROOKS,Progressive Metal,Australia
BRųSELMASCHINE,Prog Folk,Germany
NIL ROSH,Jazz Rock/Fusion,United States
BROTHER AH,Indo-Prog/Raga Rock,United States
BROTHER APE,Jazz Rock/Fusion,Sweden
BROTHERHOOD OF THE MACHINE,Psychedelic/Space Rock,United Kingdom
BROUGHTON'S RULES,Post Rock/Math rock,United States
THE ARTHU ROWN BAND,Proto-Prog,United Kingdom
BROWN SPIRITS,Psychedelic/Space Rock,Australia
BROWN VS BROWN,Jazz Rock/Fusion,Netherlands
ARTHU ROWN'S KINGDOM COME,Psychedelic/Space Rock,United Kingdom
TH ROWN,Heavy Prog,Japan
DUNCA ROWNE,Crossover Prog,United Kingdom
JAC RUCE,Jazz Rock/Fusion,United Kingdom
J RUCE,Progressive Metal,United States
MICHAE R▄CKNER,Progressive Electronic,Germany
BRUFORD LEVIN UPPER EXTREMITIES,Jazz Rock/Fusion,United States
BIL RUFORD'S EARTHWORKS,Jazz Rock/Fusion,United Kingdom
BIL RUFORD,Jazz Rock/Fusion,United Kingdom
CHRISTIAA RUIN,Neo-Prog,Netherlands
BRUJAS DEL SOL,Psychedelic/Space Rock,United States
HASS RUNIUSSON,RIO/Avant-Prog,Sweden
BRUTEUS,Crossover Prog,United States
ANDER UAAS,Crossover Prog,Norway
BUBBLEMATH,Eclectic Prog,United States
BUBU,Eclectic Prog,Argentina
FRANCESC UCCHERI,Progressive Electronic,Italy
JEAN-LOUI UCCHI,Eclectic Prog,France
BUCIUM,Prog Folk,Romania
CHRI UCK,Jazz Rock/Fusion,United States
BUCKETHEAD,Prog Related,United States
TI UCKLEY,Prog Folk,United States
HAROL UDD,Progressive Electronic,United States
BUDGIE,Prog Related,United Kingdom
DEW UDJANA,Jazz Rock/Fusion,Indonesia
BUDKA SUFLERA,Eclectic Prog,Poland
ROLAN UHLMANN,Crossover Prog,Switzerland
BUHO ERMITANO,Psychedelic/Space Rock,Peru
BUILD,RIO/Avant-Prog,United States
BUILT FOR THE FUTURE,Crossover Prog,United States
BUILT-IN OBSOLESCENCE,Experimental/Post Metal,Italy
BUKE AND GASE,Crossover Prog,United States
ARNAUD UKWALD,Eclectic Prog,France
BULBS,Crossover Prog,United Kingdom
BULDOZER,RIO/Avant-Prog,Yugoslavia
BULL ANGUS,Heavy Prog,United States
BULLETS IN MADISON,Post Rock/Math rock,United States
BULLFROG,Krautrock,Germany
BUMBLEFOOT,Progressive Metal,United States
BUNCHAKEZE,Crossover Prog,United Kingdom
MICHAE UNDT,Progressive Electronic,Germany
ROMA UNKA,Krautrock,Germany
BUNKUR,Experimental/Post Metal,Netherlands
BUNNIES,Psychedelic/Space Rock,United States
VASHT UNYAN,Prog Folk,United Kingdom
BUON VECCHIO CHARLIE,Rock Progressivo Italiano,Italy
BURGUL TORKHAŽN,Tech/Extreme Prog Metal,France
BURIAL IN THE SKY,Tech/Extreme Prog Metal,United States
BURIED INSIDE,Experimental/Post Metal,Canada
DE URKE,Neo-Prog,United Kingdom
BURN DOWN ROME,Experimental/Post Metal,United Kingdom
TI URNESS,Neo-Prog,United Kingdom
BURNIN' RED IVANHOE,Jazz Rock/Fusion,Denmark
BURNING CANDLE,Symphonic Prog,Germany
BURNING CIRCLE,Progressive Metal,Serbia
BURNING SAVIOURS,Heavy Prog,Sweden
TH URNING SEA,Post Rock/Math rock,Australia
BURNING SIDEWAYS,Crossover Prog,United States
BURNING STAR CORE,Krautrock,United States
BURNSRED,Experimental/Post Metal,United States
BURNT BELIEF,Crossover Prog,Multi-National
BURNT NOODLE,Psychedelic/Space Rock,United States
BURNTFIELD,Crossover Prog,Multi-National
ALAI URO,Crossover Prog,Belgium
BURST,Tech/Extreme Prog Metal,Sweden
BURWEED,Experimental/Post Metal,Finland
TAR USCH,Crossover Prog,United Kingdom
KAT USH,Crossover Prog,United Kingdom
BUSHMAN'S REVENGE,Jazz Rock/Fusion,Norway
BUSHWHACK,Progressive Metal,United States
BUSKER,Symphonic Prog,Canada
BUTTERFLY SYSTEM,Rock Progressivo Italiano,Italy
BUTTERFLY TRAJECTORY,Experimental/Post Metal,Poland
BUZZARD,Experimental/Post Metal,United States
BWANA,Jazz Rock/Fusion,Nicaragua
BY SUNLIGHT,Crossover Prog,United States
BY THE END OF TONIGHT,Post Rock/Math rock,United States
BYOSSO,Progressive Metal,Japan
DAVI YRNE,Crossover Prog,United Kingdom
BYRON,Crossover Prog,Romania
BYZANTIUM,Prog Related,United Kingdom
BZ BZ UEU,RIO/Avant-Prog,Italy
