artist,genre,country
CONVULSING,Tech/Extreme Prog Metal,Australia
TH OOPER TEMPLE CLAUSE,Crossover Prog,United Kingdom
LINDSA OOPER,RIO/Avant-Prog,United Kingdom
COOPERATIVA DEL LATTE,Rock Progressivo Italiano,Italy
STEWAR OPELAND,Prog Related,United States
COPERNICUS CROW,Jazz Rock/Fusion,United States
COPIOUS,Jazz Rock/Fusion,United States
COPROFAGO,Tech/Extreme Prog Metal,Chile
COPTIC LIGHT,Post Rock/Math rock,United States
CORAL CAVES,Rock Progressivo Italiano,Italy
CORALSPIN,Crossover Prog,United Kingdom
CORAM LETHE,Tech/Extreme Prog Metal,Italy
CORDE OBLIQUE,Prog Folk,Italy
CHIC OREA ELEKTRIC BAND,Jazz Rock/Fusion,United States
CORELIA,Progressive Metal,United States
COREY & MAPLE,Crossover Prog,Finland
CORIMA,Zeuhl,United States
CORMORANO,Rock Progressivo Italiano,Italy
CORMORANT,Experimental/Post Metal,United States
CORNUCOPIA,Krautrock,Germany
CORONARIAS DANS,Jazz Rock/Fusion,Denmark
CORONER,Tech/Extreme Prog Metal,Switzerland
CORPORESANO,Rock Progressivo Italiano,Italy
CORRAL,Crossover Prog,Poland
EMANUEL ORREANI,Rock Progressivo Italiano,Italy
CORTE AULICA,Rock Progressivo Italiano,Italy
CORTE DEI MIRACOLI,Rock Progressivo Italiano,Italy
ALESSANDR ORVAGLIA,Neo-Prog,Italy
ORVO MUDO,Psychedelic/Space Rock,Portugal
CORVUS STONE,Crossover Prog,Multi-National
LARR ORYELL,Jazz Rock/Fusion,United States
COS,Canterbury Scene,Belgium
COSA BRAVA,RIO/Avant-Prog,United States
COSARARA,Psychedelic/Space Rock,Italy
LA OSAS,Psychedelic/Space Rock,Argentina
L OSCIENZA DI ZENO,Rock Progressivo Italiano,Italy
COSHISH,Crossover Prog,India
COSMIC CIRCUS MUSIC,Krautrock,Germany
COSMIC DANGER,Neo-Prog,United States
TH OSMIC DEAD,Psychedelic/Space Rock,United Kingdom
COSMIC DEBRIS,Progressive Electronic,United States
COSMIC EYE,Indo-Prog/Raga Rock,Multi-National
COSMIC FALL,Psychedelic/Space Rock,Germany
COSMIC GROUND,Progressive Electronic,Germany
COSMIC HOFFMANN,Progressive Electronic,Germany
TH OSMIC JOKERS,Krautrock,Germany
COSMIC NOMADS,Heavy Prog,Australia
TH OSMIC PUPPETS,Crossover Prog,United Kingdom
COSMIC RAIN,Progressive Metal,Switzerland
TH OSMIC REMEDY,Crossover Prog,Multi-National
COSMIC SINGULARITY,Crossover Prog,Multi-National
OSMIC TRAIL,Heavy Prog,Germany
COSMIC TRIGGERS,Psychedelic/Space Rock,Russia
COSMIC TRIP MACHINE,Psychedelic/Space Rock,Belgium
COSMICS,Progressive Metal,United States
COSMOGRAF,Neo-Prog,United Kingdom
COSMONAUTS DAY,Experimental/Post Metal,Russia
COSMONAUTTRANSFER,Psychedelic/Space Rock,United Kingdom
COSMOPHOBE,Tech/Extreme Prog Metal,United States
COSMOS,Neo-Prog,Switzerland
COSMOS DREAM,Crossover Prog,France
COSMOS FACTORY,Psychedelic/Space Rock,Japan
COSMOSQUAD,Progressive Metal,United States
TYLE OTNER,Heavy Prog,United States
COTÓ EN PČL,Symphonic Prog,Spain
MARI OTTARELLI,Rock Progressivo Italiano,Italy
RO OTTINGHAM,Crossover Prog,United Kingdom
COUGAR,Post Rock/Math rock,United States
COUNTDOWN,Progressive Metal,France
COUNTER-WORLD EXPERIENCE,Tech/Extreme Prog Metal,Germany
COUNTERFEIT I,Post Rock/Math rock,United States
COUNTERVELA,Experimental/Post Metal,Ireland
COUNTLESS SKIES,Tech/Extreme Prog Metal,United Kingdom
COUNTRY LANE,Heavy Prog,Switzerland
COUPLA PROG,Krautrock,Germany
COURT,Rock Progressivo Italiano,Italy
COUSINS AND CONRAD,Symphonic Prog,United Kingdom
DAV OUSINS,Prog Folk,United Kingdom
COVEN,Proto-Prog,United States
COVENANT,Symphonic Prog,United States
COVET,Post Rock/Math rock,United States
TH OWBOYS FROM HELL,Eclectic Prog,Switzerland
COZHE,Crossover Prog,Finland
COZMIC CORRIDORS,Krautrock,Germany
CRACK,Symphonic Prog,Spain
CRACK THE SKY,Heavy Prog,United States
CRACKED MACHINE,Psychedelic/Space Rock,United Kingdom
CRAFT,Symphonic Prog,United Kingdom
CRANIUM,Tech/Extreme Prog Metal,United States
CRANIUM PIE,Psychedelic/Space Rock,United Kingdom
BE RAVEN,Crossover Prog,Australia
CRAVINKEL,Krautrock,Germany
CRAWL UNIT,Progressive Electronic,United States
CRAYON PHASE,Neo-Prog,Germany
CRAZY DUMBSAINT,Crossover Prog,United States
TH RAZY LEFT EXPERIENCE,Psychedelic/Space Rock,Portugal
CRAZY SWEDES,Jazz Rock/Fusion,United States
CRAZY WORLD,Crossover Prog,Finland
CREA,Neo-Prog,Sweden
CREATION'S END,Progressive Metal,United States
CREATURE,Tech/Extreme Prog Metal,France
CREDO,Neo-Prog,United Kingdom
CREEDLE,RIO/Avant-Prog,United States
CREMATOR,Progressive Electronic,United Kingdom
CREMATORIUM,Prog Folk,Russia
CREME DE HASSAN,Krautrock,Germany
CRÉPUSCULE,Crossover Prog,Germany
CUR RESS,Jazz Rock/Fusion,Germany
CRESSIDA,Symphonic Prog,United Kingdom
CRIB45,Experimental/Post Metal,Finland
CRIME IN CHOIR,Eclectic Prog,United States
CRIMFALL,Progressive Metal,Finland
CRIMINAL CATERPILLAR,Crossover Prog,Canada
CRIMSON GLORY,Progressive Metal,United States
CRIMSON JAZZ TRIO,Jazz Rock/Fusion,United States
CRIMSON SKY,Neo-Prog,United Kingdom
CRIMSON STARS EYES,Crossover Prog,Italy
CRIPPLED BLACK PHOENIX,Psychedelic/Space Rock,United Kingdom
CRISÁLIDA,Neo-Prog,Chile
CRISES,Progressive Metal,Germany
TH RITICAL FAILURE,Progressive Metal,Italy
CRITICAL POINT,Progressive Metal,Mexico
CRO MAGNON,RIO/Avant-Prog,Belgium
CRÓ!,Eclectic Prog,Spain
CROCODILE,Neo-Prog,United States
CROMBIE,Post Rock/Math rock,United Kingdom
TH ROME SYRCUS,Proto-Prog,United States
CROMWELL,Neo-Prog,Germany
CRONICO,Symphonic Prog,Mexico
CRONOFONÍA,Crossover Prog,Mexico
CRONOMAD,Psychedelic/Space Rock,Mexico
CROOKED MOUTH,Symphonic Prog,United Kingdom
CROP CIRCLES,Progressive Electronic,France
CROSKILL,Progressive Metal,Brazil
CROSS,Crossover Prog,Sweden
DANIE ROSS,Symphonic Prog,United States
DAVI ROSS,Jazz Rock/Fusion,United Kingdom
BEPP ROVELLA,Crossover Prog,Italy
CROW,Psychedelic/Space Rock,United Kingdom
CROWN LANDS,Heavy Prog,Canada
CROWPATH,Tech/Extreme Prog Metal,Sweden
CROWS LABYRINTH,Progressive Electronic,Netherlands
CRUACHAN,Prog Related,Ireland
CRUCIBLE,Symphonic Prog,United States
CRUCIS,Symphonic Prog,Argentina
CRUEL WONDERS,Prog Folk,Israel
CRUMBLING GHOST,Psychedelic/Space Rock,United Kingdom
CRUSADE,Progressive Metal,United States
CRUSHING MY PALMS BETWEEN THE GLASS SHARDS YOU GAVE ME,Post Rock/Math rock,Finland
CRUZ D MALTA,Progressive Metal,Mexico
CRUZ DE HIERRO,Neo-Prog,Mexico
CRY FREEDOM,Jazz Rock/Fusion,Germany
CRYPTEX,Crossover Prog,Germany
CRYPTIC RUSE,Experimental/Post Metal,United States
CRYPTIC SHIFT,Tech/Extreme Prog Metal,United Kingdom
CRYPTIC VISION,Heavy Prog,United States
CRYPTO,Jazz Rock/Fusion,Netherlands
CRYPTODIRA,Tech/Extreme Prog Metal,United States
CRYPTOSIS,Tech/Extreme Prog Metal,Netherlands
CRYSTAL BREED,Heavy Prog,Germany
CRYSTAL MAZE,Neo-Prog,Germany
CRYSTAL PALACE,Neo-Prog,Germany
CRYSTAL PHOENIX,Prog Folk,Italy
TH RYSTAL SUN,Eclectic Prog,United Kingdom
CRYSTAL THOUGHTS,Prog Folk,Greece
CRYSTALS,Rock Progressivo Italiano,Italy
CRYSTALWOOD,Crossover Prog,United States
CAI SIZMAR,RIO/Avant-Prog,Brazil
CTHULHU RISE,RIO/Avant-Prog,Ukraine
CUAC!,Crossover Prog,Spain
CUBICAL SPHERE,Tech/Extreme Prog Metal,Greece
CUCAMONGA,RIO/Avant-Prog,Argentina
CUCUMBER FARMER,Psychedelic/Space Rock,Finland
CUDŮ,RIO/Avant-Prog,Italy
CUE,Post Rock/Math rock,United States
CUEROCK,Progressive Metal,Germany
HITTA UESTA,Progressive Metal,Ecuador
CUL DE SAC,Post Rock/Math rock,United States
CULPEPER'S ORCHARD,Eclectic Prog,Denmark
CULT OF LUNA,Experimental/Post Metal,Sweden
CULTO SIN NOMBRE,RIO/Avant-Prog,Mexico
CULTURAL NOISE,Progressive Electronic,Austria
ROSALI UNNINGHAM,Crossover Prog,United Kingdom
CUPRUM,Crossover Prog,Czech Republic
CURLEW,RIO/Avant-Prog,United States
CURLY CURVE,Krautrock,Germany
FRANCESC URRŔ,Progressive Electronic,Italy
CURRENT 93,Prog Folk,United Kingdom
MICKE URTIS AND SAMURAI,Heavy Prog,Japan
L URVA DI LESMO,Rock Progressivo Italiano,Italy
CURVED AIR,Eclectic Prog,United Kingdom
PAU USICK,Crossover Prog,United Kingdom
TH USTODIAN,Crossover Prog,United Kingdom
CUTLER AND FRITH,RIO/Avant-Prog,United Kingdom
CHRI UTLER,RIO/Avant-Prog,United Kingdom
CUZO,Psychedelic/Space Rock,Spain
CYAN,Neo-Prog,United Kingdom
CYANO,Post Rock/Math rock,Denmark
TH YBERIAM,Heavy Prog,United States
CYBOTRON,Progressive Electronic,Australia
CYCLAMEN,Tech/Extreme Prog Metal,United Kingdom
CYCLOPEAN,Krautrock,Multi-National
CYCLOPEAN WALLS,Progressive Metal,France
CYDEMIND,Progressive Metal,Canada
CYE,Neo-Prog,Switzerland
CYKLUS,Jazz Rock/Fusion,Germany
CYMANDE,Jazz Rock/Fusion,Multi-National
CYMBALIC ENCOUNTERS,Jazz Rock/Fusion,United States
CYMORYL,Progressive Metal,France
CYNIC,Tech/Extreme Prog Metal,United States
CYNICISM MANAGEMENT,Heavy Prog,Slovenia
CYNOSURA,Crossover Prog,Switzerland
CYNTHESIS,Progressive Metal,United States
CYRIL,Crossover Prog,Germany
CYTRUS,Heavy Prog,Poland
CZAJKOWSKI - MINNEMANN,Jazz Rock/Fusion,United States
CZAR,Eclectic Prog,United Kingdom
HOLGE ZUKAY,Krautrock,Germany
CZYSZY,Symphonic Prog,Poland
