artist,genre,country
ANTENNAS TO HEAVEN,Post Rock/Math rock,United Kingdom
ANTETHIC,Post Rock/Math rock,Russia
APOSTOLI NTHIMOS,Jazz Rock/Fusion,Poland
ANTHRIEL,Progressive Metal,Finland
ANTHROPIA,Progressive Metal,France
ANTHROPODS,RIO/Avant-Prog,Austria
ANTI CLOCK TOWER,Progressive Metal,Germany
ANTI-DEPRESSIVE DELIVERY,Heavy Prog,Norway
TH NTICHRIST IMPERIUM,Tech/Extreme Prog Metal,United Kingdom
ANTIER,Post Rock/Math rock,Spain
TH NTIGRAVITY PROJECT,Eclectic Prog,Canada
ANTIGUA Y BARBUDA,Experimental/Post Metal,Spain
ANTIHÉROE,Jazz Rock/Fusion,Argentina
TH NTIKYTHERA MECHANISM,Tech/Extreme Prog Metal,United States
ANTIMATTER,Experimental/Post Metal,Multi-National
ANTIQUE SEEKING NUNS,Canterbury Scene,United Kingdom
ANTISOPH,Tech/Extreme Prog Metal,Germany
ANTLERS,Psychedelic/Space Rock,United States
DADD NTOGNA Y LOS DE HELIO,Psychedelic/Space Rock,Argentina
ANTONIUS REX,Rock Progressivo Italiano,Italy
ANUBI,Experimental/Post Metal,Lithuania
ANUBIAN LIGHTS,Psychedelic/Space Rock,United States
ANUBIS,Neo-Prog,Australia
ANUBIS GATE,Progressive Metal,Denmark
ANUBIS SPIRE,Crossover Prog,United States
ANURYZM,Progressive Metal,United Arab Emirates
ANVIL THERAPY,Progressive Metal,Italy
ANVISION,Progressive Metal,Poland
FARA NWAR,Progressive Metal,Pakistan
ANWKOZIK,Jazz Rock/Fusion,France
ANXTRON,Heavy Prog,Brazil
ANYONE,Heavy Prog,United States
ANYONE'S DAUGHTER,Symphonic Prog,Germany
ANYWHERE,Crossover Prog,United States
AORIA,Experimental/Post Metal,Sweden
APAIRYS,Heavy Prog,France
APARECIDOS,Prog Folk,Multi-National
APATHEIA,Crossover Prog,Czech Republic
APE AMPLITUDE,Crossover Prog,Germany
APERCO,Eclectic Prog,Israel
COST PETREA,Eclectic Prog,Sweden
APHÉLANDRA,Symphonic Prog,France
APHELION,Progressive Metal,Italy
APHODYL,Psychedelic/Space Rock,Germany
APHRODITE'S CHILD,Symphonic Prog,Greece
APOCALIPSIS,Experimental/Post Metal,Mexico
APOCALYPSE,Symphonic Prog,United States
APOCALYPSE,Symphonic Prog,Brazil
APOCALYPSIS,Crossover Prog,Greece
APOCRYPHAL VOICE,Experimental/Post Metal,Finland
APOGEE,Crossover Prog,Germany
APOKATASTASIA,Experimental/Post Metal,Switzerland
APOLLO,Heavy Prog,Finland
ÁPOLÓK,RIO/Avant-Prog,Hungary
GL POSTHOLI,Rock Progressivo Italiano,Italy
APOTEOSI,Rock Progressivo Italiano,Italy
APOTHECARY,Jazz Rock/Fusion,United States
APPALACHIAN TRANSLATOR,Psychedelic/Space Rock,United States
APPALOOSA,Proto-Prog,United States
APPEARANCE OF NOTHING,Progressive Metal,Switzerland
APPENDIX,RIO/Avant-Prog,Slovakia
APPENDIX,Jazz Rock/Fusion,Sweden
APPLE BELLS,Eclectic Prog,Poland
APPLE PIE,Neo-Prog,Russia
TH PPLE ZED,Crossover Prog,United States
APPLESEED,Crossover Prog,Poland
APPLESMELLCOLOUR,Crossover Prog,Spain
APPRENTICE,Jazz Rock/Fusion,United States
APRICOT RAIL,Post Rock/Math rock,Australia
APRIL ETHEREAL,Tech/Extreme Prog Metal,Poland
APRIL RAIN,Post Rock/Math rock,Russia
APRYL,Rock Progressivo Italiano,Italy
APRYL FOOL,Psychedelic/Space Rock,Japan
APSE,Experimental/Post Metal,United States
APTEKA,Psychedelic/Space Rock,Poland
AQUA NEBULA OSCILLATOR,Psychedelic/Space Rock,France
AQUA TALK,Crossover Prog,Turkey
AQUACADIA,Crossover Prog,United States
AQUAEL / EX MAURY E I PRONOMI,Rock Progressivo Italiano,Italy
AQUANAUT,Psychedelic/Space Rock,Australia
AQUAPLAN,Prog Folk,Finland
AQUAPLANAGE,Symphonic Prog,United Kingdom
AQUARELLE,Jazz Rock/Fusion,Canada
AQUARIUM,Prog Folk,Russia
AQUARIUS LUX,Psychedelic/Space Rock,United Kingdom
AQUASERGE,Psychedelic/Space Rock,France
AQUELARRE,Psychedelic/Space Rock,Argentina
AQUILA,Crossover Prog,United Kingdom
ARABESQUE,Symphonic Prog,United States
ARABESQUE,Progressive Metal,Netherlands
ARABS IN ASPIC,Heavy Prog,Norway
ARACHNOID,Symphonic Prog,France
ARAGON,Neo-Prog,Australia
ARAMID,Post Rock/Math rock,United States
ARANIS,RIO/Avant-Prog,Belgium
ARASHK,Progressive Metal,Iran
MARCO ANTÔNI RAÚJO,Prog Folk,Brazil
ARAXES,Heavy Prog,Switzerland
ARBATEL,Eclectic Prog,Mexico
ARBETE OCH FRITID,RIO/Avant-Prog,Sweden
ARBOR LIGHTS,Post Rock/Math rock,United Kingdom
DA RBORISE,Prog Folk,United Kingdom
TH RBORIST,Crossover Prog,United States
TH RBORISTS,Prog Folk,Canada
ARC,Progressive Electronic,United Kingdom
ARC,Symphonic Prog,France
ARC,Heavy Prog,United Kingdom
TH RC LIGHT SESSIONS,Neo-Prog,Canada
ARC OF LIFE,Crossover Prog,United States
ARCA PROGJET,Crossover Prog,Italy
ARCABUZ,Symphonic Prog,Spain
ARCADE MESSIAH,Experimental/Post Metal,United Kingdom
ARCADELT,Neo-Prog,Italy
ARCADIUM,Psychedelic/Space Rock,United Kingdom
ARCAMIRI,Rock Progressivo Italiano,Italy
ARCANA,Jazz Rock/Fusion,United States
ARCANE,Heavy Prog,Australia
ARCANE ATLAS,Heavy Prog,United States
ARCANSIEL,Neo-Prog,Italy
ARCH / MATHEOS,Progressive Metal,United States
ARCH ECHO,Progressive Metal,United States
ARCH GARRISON,Prog Folk,United Kingdom
JOH RCH,Progressive Metal,United States
ARCHAIA,Zeuhl,France
ARCHANGEL,Neo-Prog,Italy
ARCHANGELICA,Crossover Prog,Poland
TH RCHESTRA,RIO/Avant-Prog,Belarus
ARCHETYPE,Progressive Metal,United States
ARCHIMEDES BADKAR,Jazz Rock/Fusion,Sweden
ARCHITECTURAL METAPHOR,Psychedelic/Space Rock,United States
ARCHITRAVE INDIPENDENTE,Rock Progressivo Italiano,Italy
ARCHIVE,Crossover Prog,United Kingdom
ARCING WIRES,Jazz Rock/Fusion,Australia
ARCO IRIS,Jazz Rock/Fusion,Argentina
ARCPELAGO,Crossover Prog,Brazil
ARCTIC PLANT,Progressive Metal,Germany
ARCTIC PLATEAU,Post Rock/Math rock,Italy
ARCTURUS,Tech/Extreme Prog Metal,Norway
NEI RDLEY,Jazz Rock/Fusion,United Kingdom
ARDO DOMBEC,Eclectic Prog,Germany
AREA,Rock Progressivo Italiano,Italy
AREA 39,Crossover Prog,United Kingdom
ARECIBO,Progressive Electronic,United Kingdom
ARECIBO,Progressive Metal,United Kingdom
AREKNAMÉS,Eclectic Prog,Italy
ARENA,Neo-Prog,United Kingdom
ARENA,Jazz Rock/Fusion,Australia
ARENAL,Neo-Prog,Chile
ARGENT,Crossover Prog,United Kingdom
ALE RGENTO,Progressive Metal,Italy
ARGO,Crossover Prog,Lithuania
ARGOS,Neo-Prog,Germany
ARGUS,Neo-Prog,Netherlands
ARIA PALEA,Prog Folk,Italy
ARIA PRIMITIVA,RIO/Avant-Prog,France
ARID GARDEN,Crossover Prog,Italy
ARIEL,Jazz Rock/Fusion,United States
ARIEL,Prog Related,Australia
ARIES,Rock Progressivo Italiano,Italy
ARIES,Psychedelic/Space Rock,Greece
FIN RILD,Neo-Prog,Norway
ARILYN,Psychedelic/Space Rock,Germany
ARION,Symphonic Prog,Brazil
TH RISTOCRATS,Heavy Prog,Multi-National
ARITY,Progressive Metal,United States
ARJUNA,Rock Progressivo Italiano,Italy
ARK,Neo-Prog,United Kingdom
ARK,Progressive Metal,Norway
ARKAN,Tech/Extreme Prog Metal,France
ARKAZA,Progressive Metal,United States
ARKENTYPE,Progressive Metal,Norway
ARKHAM,Zeuhl,Belgium
ARKHE',Progressive Metal,Italy
TH RKITECHT,Experimental/Post Metal,Mexico
ARKTIKA,Experimental/Post Metal,Germany
ARKTIS,Krautrock,Germany
ARKTIS / AIR,RIO/Avant-Prog,Austria
ARKUS,Neo-Prog,Netherlands
ARLEKIN,Neo-Prog,Ukraine
ARLON,Neo-Prog,Poland
ARMADA,Eclectic Prog,United Kingdom
ARMAGEDDON,Heavy Prog,United Kingdom
ARMON KUILU,RIO/Avant-Prog,Finland
ARMONITE,Rock Progressivo Italiano,Italy
ARMS OF TRIPOLI,Post Rock/Math rock,United States
ARMY OF BRIARS,Prog Folk,United Kingdom
ARNIOE,Crossover Prog,Australia
BRAD RNOLD,Crossover Prog,United States
BRUC RNOLD,Jazz Rock/Fusion,United States
TON RNOLD,Crossover Prog,United States
ARONORA,Crossover Prog,Australia
ARPANET,Progressive Electronic,United States
ARPIA,Rock Progressivo Italiano,Italy
ARRAKEEN,Neo-Prog,France
ARRHYTHMOGEN,Tech/Extreme Prog Metal,United States
ARROWAY,Post Rock/Math rock,France
ARROWWOOD,Prog Folk,United States
ARS DE ER,RIO/Avant-Prog,Belarus
ARS NOVA (ITA),Rock Progressivo Italiano,Italy
ARS NOVA (JAP),Symphonic Prog,Japan
ARS PRO VITA,Symphonic Prog,Brazil
TH RS SUPERNOVA,Crossover Prog,United States
ARSENAL,Jazz Rock/Fusion,Russia
ART,Neo-Prog,Italy
ART AGAINST AGONY,Progressive Metal,Germany
ART AND ILLUSION,Eclectic Prog,Italy
ART BEARS,RIO/Avant-Prog,United Kingdom
ART BY NUMBERS,Crossover Prog,United States
ART CINEMA,Crossover Prog,Denmark
ART DECO,Crossover Prog,Finland
ART FLEURY ,RIO/Avant-Prog,Italy
ART IN AMERICA,Symphonic Prog,United States
ART METAL,Jazz Rock/Fusion,Sweden
ART MOULU,RIO/Avant-Prog,France
ART OF ILLUSION,Progressive Metal,Poland
ART OF SIMPLICITY,Progressive Metal,Greece
ART ZOYD,RIO/Avant-Prog,France
ART.FICIAL,Post Rock/Math rock,Brazil
TH RTAUD BEATS,RIO/Avant-Prog,United Kingdom
ARTCANE,Eclectic Prog,France
ARTCELL,Tech/Extreme Prog Metal,Bangladesh
ARTEFACTRON,Symphonic Prog,Mexico
ARTEM ILLUSIO,Progressive Metal,Switzerland
EDWAR RTEMIEV,Progressive Electronic,Russia
ARTENSION,Progressive Metal,Multi-National
ARTERIA,RIO/Avant-Prog,Mexico
ARTI E MESTIERI,Jazz Rock/Fusion,Italy
ARTIFACTS & URANIUM,Psychedelic/Space Rock,United Kingdom
ARTIFICIAL BRAIN,Tech/Extreme Prog Metal,United States
ARTIFICIAL HOME,Crossover Prog,Latvia
ARTIFICIAL LANGUAGE,Progressive Metal,United States
ARTIFICIAL SILENCE,Progressive Metal,United States
ARTIFICIAL WAVES,Post Rock/Math rock,Russia
ARTIKON,Progressive Metal,Bulgaria
ARTILECT,Progressive Metal,United States
ARTLAND,Crossover Prog,Israel
ARTNAT,Symphonic Prog,Portugal
ARTS,Neo-Prog,Sweden
ARTSRUNI,Prog Folk,Armenia
ARTYFICTION,Heavy Prog,Poland
ARVE,Neo-Prog,Germany
ARZ,Crossover Prog,United States
ARZACHEL,Psychedelic/Space Rock,United Kingdom
ARZATHON,Progressive Electronic,Sweden
AS FOLLOWS,Crossover Prog,United States
AS LIGHT DIES,Experimental/Post Metal,Spain
AS TALL AS LIONS,Crossover Prog,United States
AS THE POETS AFFIRM,Post Rock/Math rock,Canada
AS YOU LIKE IT,Crossover Prog,United Kingdom
ASA DE LUZ,Symphonic Prog,Brazil
XAVIE SALI,Symphonic Prog,Mexico
TIHOMIR PO SANOVIC,Jazz Rock/Fusion,Yugoslavia
ASCENSION THEORY,Progressive Metal,United States
TH SCENT OF EVEREST,Post Rock/Math rock,United States
ASCETA,RIO/Avant-Prog,Chile
ASCOIL SUN,Progressive Electronic,Finland
ASCORBIC ACID,Jazz Rock/Fusion,Russia
ASEITAS,Tech/Extreme Prog Metal,United States
ASFALTO,Crossover Prog,Spain
ASGARD,Prog Folk,France
ASGARD,Neo-Prog,Italy
ASGARD,Crossover Prog,United Kingdom
ASH RA TEMPEL,Krautrock,Germany
ASHADA,Prog Folk,Japan
PETE SHBY,Eclectic Prog,United Kingdom
ASHENSPIRE,Tech/Extreme Prog Metal,United Kingdom
ASHENT,Progressive Metal,Italy
ASHES IN SAPPHIRE,Crossover Prog,Venezuela
ASHINOA,Krautrock,France
ASHLER,Progressive Metal,Ecuador
TH SHQELON QUILT,Eclectic Prog,Israel
ASHRA,Progressive Electronic,Germany
ASHTAR,Prog Folk,Brazil
ASHTRAY NAVIGATIONS,Krautrock,United Kingdom
ASI SOMOS,Prog Folk,Puerto Rico
ASIA,Prog Related,United Kingdom
ASIA MINOR,Symphonic Prog,France
ASIDE BESIDE,Crossover Prog,France
ASIDEFROMADAY,Experimental/Post Metal,France
ASIMÉTRICA,Crossover Prog,Mexico
ASMODEUS,Progressive Metal,Czech Republic
ASPIC,Progressive Metal,El Salvador
ASPIRATION,Experimental/Post Metal,Norway
ASSAL,Neo-Prog,Poland
ASSEMBLE HEAD IN SUNBURST SOUND,Psychedelic/Space Rock,United States
ASSEMBLEA MUSICALE TEATRALE,Rock Progressivo Italiano,Italy
ASSENZIO,Rock Progressivo Italiano,Italy
ASSIGNMENT,Progressive Metal,Germany
ASSOCIATION P.C.,Jazz Rock/Fusion,Multi-National
ASSOLO DI BONGO,Jazz Rock/Fusion,Italy
ASSUAGE,Crossover Prog,United States
ASTARTE SYRIACA,Progressive Metal,Italy
ASTERIX,Krautrock,Germany
ASTEROID,Heavy Prog,Sweden
ASTOMATOUS,Tech/Extreme Prog Metal,United States
ASTORG,Prog Folk,Spain
ASTRA,Psychedelic/Space Rock,United States
ASTRA,Progressive Metal,Italy
ASTRAKAN,Jazz Rock/Fusion,United Kingdom
ASTRAL BAZAAR,Crossover Prog,Finland
ASTRAL DIVE,Progressive Metal,Italy
ASTRAL MAGIC,Psychedelic/Space Rock,Finland
ASTRAL SON,Psychedelic/Space Rock,Netherlands
ASTRAL TV,Progressive Electronic,Denmark
ASTRALIA,Post Rock/Math rock,Spain
ASTRALIA,Psychedelic/Space Rock,Italy
ASTRALIS,Neo-Prog,Chile
ASTRË,Symphonic Prog,United States
ASTRID PRÖLL,Eclectic Prog,Puerto Rico
ASTRO CAN CARAVAN,Jazz Rock/Fusion,Finland
ASTRO SONIC,Post Rock/Math rock,Norway
TH STROBOY,Progressive Electronic,Portugal
ASTRODOME,Psychedelic/Space Rock,Portugal
ASTROHENGE,Experimental/Post Metal,United Kingdom
ASTROLABIO / EX ELETTROSMOG,Rock Progressivo Italiano,Italy
ASTRONAUT DOWN,Experimental/Post Metal,United States
ASTRONOID,Experimental/Post Metal,United States
ASTRONOMY,Crossover Prog,United States
ASTROVERSE DIMENSIONS,Heavy Prog,Germany
ASTURCÓN,Symphonic Prog,Spain
ASTURIAS,Neo-Prog,Japan
ASYMMETRY,Progressive Metal,Multi-National
ASZENSION,Crossover Prog,Canada
AT NIGHT I FLY,Progressive Metal,Hungary
AT THE SOUNDAWN,Experimental/Post Metal,Italy
AT WAR WITH SELF,Tech/Extreme Prog Metal,United States
ATARAXIA,Crossover Prog,Japan
ATARÄXIA,Progressive Metal,Spain
ATAVISM OF TWILIGHT,Psychedelic/Space Rock,United States
ATAVISMO,Psychedelic/Space Rock,Spain
ATAXIA,Psychedelic/Space Rock,United States
ATEM,Tech/Extreme Prog Metal,Finland
ATEMPO,Neo-Prog,Argentina
ATHANOR,RIO/Avant-Prog,France
ATHEIST,Tech/Extreme Prog Metal,United States
ATHELSTONE,Eclectic Prog,Malta
ATHEM,Progressive Metal,United States
ATHENE NOCTUA,Psychedelic/Space Rock,Italy
ATIK MAZE,Crossover Prog,Portugal
ATILA,Symphonic Prog,Spain
ATLANTIDE,Eclectic Prog,France
ATLANTIDE,Heavy Prog,Italy
ATLANTIS,Prog Related,United States
ATLANTIS PHILHARMONIC,Symphonic Prog,United States
ATLANTROPA PROJECT,Neo-Prog,Germany
ATLANTYCA,Crossover Prog,France
ATLAS,Symphonic Prog,Sweden
ATLAS CONCEPT,Progressive Metal,United States
ATLAS CUBE,Heavy Prog,Germany
TH TLAS MOTH,Experimental/Post Metal,United States
ATLAS VOLT,Heavy Prog,Sweden
ANDRA TLASON,Eclectic Prog,Brazil
ATLETA,Psychedelic/Space Rock,Spain
ATMA,Progressive Metal,Canada
ATMAN,Prog Folk,Poland
ATMOSFEAR,Progressive Metal,Germany
ATMOSPHERA,Symphonic Prog,Israel
ATMOSPHERA,Crossover Prog,Brazil
ATMOSPHERES,Jazz Rock/Fusion,Multi-National
ATMOSPHERES,Experimental/Post Metal,Belgium
ATOLL,Symphonic Prog,France
TH TOMIC BOMB AUDITION,Experimental/Post Metal,United States
ATOMIC CLOCK,Progressive Metal,United States
ATOMIC ROOSTER,Heavy Prog,United Kingdom
ATOMIC SIMAO,Psychedelic/Space Rock,Ukraine
ATOMIC SYMPHONY,Progressive Metal,Switzerland
ATOMIC TIME,Neo-Prog,Brazil
ATOMINE ELEKTRINE,Progressive Electronic,Sweden
ATOMIXYNERGY,Progressive Metal,Italy
ATON FIVE,Psychedelic/Space Rock,Russia
ATON'S,Rock Progressivo Italiano,Italy
ATRAVAN,Crossover Prog,Iran
ATRIA,Neo-Prog,France
ATRIS,Heavy Prog,United States
ATRIUM,Neo-Prog,Portugal
ATROPHIA RED SUN,Tech/Extreme Prog Metal,Poland
ATRORUM,Tech/Extreme Prog Metal,Germany
ATROX,Experimental/Post Metal,Norway
ATSUKO CHIBA,Post Rock/Math rock,Canada
ATTEMPT TO RESTORE,Krautrock,Germany
ATTENTION DEFICIT,Jazz Rock/Fusion,United States
ATTI PUBBLICI IN LUOGO OSCENO,Rock Progressivo Italiano,Italy
ATTILION,Post Rock/Math rock,Indonesia
ATTO IV,Rock Progressivo Italiano,Italy
AU-DESSUS,Experimental/Post Metal,Lithuania
AUBE,Progressive Electronic,Japan
AUCAN,Prog Folk,Argentina
AUDIAC,Crossover Prog,Germany
AUDIENCE,Eclectic Prog,United Kingdom
AUDIO,Rock Progressivo Italiano,Italy
AUDIO INSIGHT,Progressive Metal,United States
AUDIO VISIONS,Eclectic Prog,United States
AUDIO'M,Crossover Prog,France
AUDIOCRACY,Crossover Prog,Multi-National
AUDITE,Neo-Prog,Germany
AUDITORY IMAGERY,Progressive Metal,United States
AUDREY FALL,Post Rock/Math rock,Latvia
AUFKLARUNG,Neo-Prog,Italy
BRIA UGER,Jazz Rock/Fusion,United Kingdom
AUGURY,Tech/Extreme Prog Metal,Canada
AUKTYON,RIO/Avant-Prog,Russia
AUM,Jazz Rock/Fusion,Brazil
AUNT MARY,Eclectic Prog,Norway
AURA,Progressive Metal,Italy
AUREA HYBRIDE,Post Rock/Math rock,Mexico
AURORA,Jazz Rock/Fusion,United States
AURORA LUNARE,Rock Progressivo Italiano,Italy
TH URORA OBSERVATORY,Crossover Prog,United States
TH URORA PROJECT,Progressive Metal,Netherlands
AURORIS,Psychedelic/Space Rock,United Kingdom
AURYN,Progressive Metal,Argentina
AUSPEX,Progressive Metal,France
AUSSITÔT MORT,Experimental/Post Metal,France
AUSTARAS,Experimental/Post Metal,United States
AUSTIN TV,Post Rock/Math rock,Mexico
AUSTRALIS,Heavy Prog,Chile
AUT' CHOSE,Crossover Prog,Canada
AUTO DA FE,Prog Folk,United States
AUTO DRIVE SYSTEM,Psychedelic/Space Rock,Italy
AUTO!AUTOMATIC!!,Post Rock/Math rock,United States
AUTOCATALYTICA,Tech/Extreme Prog Metal,United States
AUTOGRAPH (AVTOGRAF),Crossover Prog,Russia
AUTOLATRY,Tech/Extreme Prog Metal,United States
AUTOMASSAGE,Post Rock/Math rock,Slovenia
AUTOMAT,Progressive Electronic,Italy
AUTOMATA,Progressive Metal,Chile
AUTOMATIC FINE TUNING,Heavy Prog,United Kingdom
AUTOMATIC MAN,Crossover Prog,United States
AUTOMATISM,Psychedelic/Space Rock,Sweden
AUTUMN,Symphonic Prog,United Kingdom
AUTUMN ABOVE,Crossover Prog,United States
AUTUMN BREEZE,Symphonic Prog,Sweden
AUTUMN CHORUS,Crossover Prog,United Kingdom
AUTUMN ELECTRIC,Crossover Prog,United States
AUTUMN HOUR,Progressive Metal,United States
AUTUMN MOONLIGHT,Post Rock/Math rock,Argentina
AUTUMN PEOPLE,Crossover Prog,United States
TH UTUMN PROJECT,Post Rock/Math rock,United States
AUTUMN WHISPERS,Crossover Prog,Multi-National
AUTUMNAL BLOSSOM,Prog Folk,Germany
AUXFORD,Crossover Prog,Russia
AVALANCHE,Prog Folk,Netherlands
AVALON,Crossover Prog,Canada
AVALON,Progressive Metal,Germany
AVALON LEGEND,Rock Progressivo Italiano,Italy
AVALON USA,Neo-Prog,United States
AVANDRA,Progressive Metal,Puerto Rico
AVANT GARDEN,Jazz Rock/Fusion,United States
AVARIC,Prog Folk,France
AVARUS,Krautrock,Finland
AVARUUSKORPRAALI PAHA HIRVI,Psychedelic/Space Rock,Finland
AVE ROCK,Eclectic Prog,Argentina
AVE SANGRIA,Prog Folk,Brazil
AVEC LE SOLEIL SORTANT DE SA BOUCHE,Krautrock,Canada
AVELION,Progressive Metal,Italy
AVENGED SEVENFOLD,Progressive Metal,United States
AVGRUNDEN,Crossover Prog,Sweden
AVIARY,Crossover Prog,United States
AVIATIONS,Progressive Metal,United States
AVIATOR,Eclectic Prog,United Kingdom
AVIOLINEE UTOPIA,Jazz Rock/Fusion,Italy
AVIVA (AVIVA OMNIBUS),Symphonic Prog,Russia
AVKRVST,Heavy Prog,Norway
AVOCADO MOON EXPERIMENT,Crossover Prog,Italy
ÁVORA DI CARLLA,Eclectic Prog,Brazil
AMADEU WAD'S EON,Progressive Metal,Lebanon
AMADEU WAD,Crossover Prog,Lebanon
AWAITING DAWN,Progressive Metal,Germany
AWAKE & GALLO,Krautrock,Greece
AWAX,Progressive Metal,France
AWE,Tech/Extreme Prog Metal,Greece
AWENSON,Progressive Electronic,France
AXAMENTA,Tech/Extreme Prog Metal,Belgium
AXCRAFT,Symphonic Prog,United States
AXE,Psychedelic/Space Rock,United Kingdom
DAVI XELROD,Crossover Prog,United States
AXES,Post Rock/Math rock,United Kingdom
AXIAL LEAD,Progressive Metal,Romania
AXIOM,Progressive Metal,United States
AXIOS,Progressive Metal,United States
AXIS,Jazz Rock/Fusion,Greece
TH XIS OF PERDITION,Experimental/Post Metal,United Kingdom
AXON-NEURON,Eclectic Prog,United States
AYAHUASCA DARK TRIP,Psychedelic/Space Rock,Multi-National
SITH YE,Progressive Metal,United Kingdom
AYERMANIANA,Psychedelic/Space Rock,Argentina
AYERS ROCK,Jazz Rock/Fusion,Australia
KEVI YERS,Canterbury Scene,United Kingdom
AYREON,Progressive Metal,Netherlands
MARVI YRES,Progressive Electronic,United Kingdom
SIMO YRES,Neo-Prog,United Kingdom
AZABACHE,Symphonic Prog,Spain
AZAHAR,Prog Folk,Spain
AZAZELLO,Progressive Metal,Russia
AZIGZA,Jazz Rock/Fusion,United States
AZIOLA CRY,Experimental/Post Metal,United States
AZTEC JADE,Progressive Metal,United States
AZURE,Heavy Prog,United Kingdom
AZURE AGONY,Progressive Metal,Italy
AZURE EMOTE,Tech/Extreme Prog Metal,United States
AZURETH,Crossover Prog,Multi-National
AZUSA,Tech/Extreme Prog Metal,Multi-National
